Day,[1] XSEDE Utilization (%),[2] XSEDE Utilization (%),[60] XSEDE Utilization (%),[4] XSEDE Utilization (%),[8] XSEDE Utilization (%),[16] XSEDE Utilization (%),[12] XSEDE Utilization (%),[3] XSEDE Utilization (%),[40] XSEDE Utilization (%),[64] XSEDE Utilization (%),[10] XSEDE Utilization (%),[6] XSEDE Utilization (%),[20] XSEDE Utilization (%),[22] XSEDE Utilization (%),[72] XSEDE Utilization (%),[24] XSEDE Utilization (%),[32] XSEDE Utilization (%),[30] XSEDE Utilization (%),[5] XSEDE Utilization (%),[25] XSEDE Utilization (%),[50] XSEDE Utilization (%),[15] XSEDE Utilization (%),[43] XSEDE Utilization (%),[48] XSEDE Utilization (%),[36] XSEDE Utilization (%),[7] XSEDE Utilization (%),[18] XSEDE Utilization (%),[35] XSEDE Utilization (%),[11] XSEDE Utilization (%),[70] XSEDE Utilization (%),[45] XSEDE Utilization (%),[46] XSEDE Utilization (%),[9] XSEDE Utilization (%),[21] XSEDE Utilization (%),[42] XSEDE Utilization (%),[62] XSEDE Utilization (%),[28] XSEDE Utilization (%),[14] XSEDE Utilization (%),[38] XSEDE Utilization (%),[54] XSEDE Utilization (%),[65] XSEDE Utilization (%),[56] XSEDE Utilization (%),[26] XSEDE Utilization (%),[55] XSEDE Utilization (%),[17] XSEDE Utilization (%),[34] XSEDE Utilization (%),[41] XSEDE Utilization (%),[27] XSEDE Utilization (%),[13] XSEDE Utilization (%),[19] XSEDE Utilization (%),[67] XSEDE Utilization (%),[52] XSEDE Utilization (%),[53] XSEDE Utilization (%),[33] XSEDE Utilization (%),[63] XSEDE Utilization (%),[23] XSEDE Utilization (%),[44] XSEDE Utilization (%),[49] XSEDE Utilization (%),[31] XSEDE Utilization (%),[61] XSEDE Utilization (%),[39] XSEDE Utilization (%),[58] XSEDE Utilization (%),[57] XSEDE Utilization (%),[37] XSEDE Utilization (%),[68] XSEDE Utilization (%),[59] XSEDE Utilization (%),[66] XSEDE Utilization (%),[47] XSEDE Utilization (%),[29] XSEDE Utilization (%)
2016-03-23,16.951538590,5.078667257,2.953101317,6.395267385,3.524916455,3.501467096,2.835147779,8.015395462,7.245831876,0.046830668,0.464043855,0.845316690,1.701316020,0,9.838492480,0.682421010,1.639384400,1.329445756,0.344489623,1.293551540,0.649083304,0.000255043,1.852375904,0.038183514,0,1.122727088,0,0,0.345934257,0.242460459,0,0,0.360172919,1.101783841,0,0,1.001603125,0,0,0.243015477,0,0,0,0,0,0.267906419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-24,23.759212911,3.816530866,4.842748047,10.195690528,4.439994562,3.480568189,1.530116882,8.501663242,5.600637360,0.078271349,0.556205313,0.656155270,0.850834108,0,4.167584820,1.165646496,0.086296682,0,0.768367309,0.331631234,0,0.542912732,2.222950314,0,0,0.367261280,0,0,0.660667701,0,0,0,1.319916273,1.009279906,0,0,0.517838405,0,0,0.338634575,0,0,0,0,0,1.256822990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-25,18.962403038,5.920808057,3.562580156,13.004770507,3.415709647,2.142474059,1.878002215,1.498752113,3.062356693,0,1.822643407,0.662258074,0.280133888,0,2.880465198,1.541156582,1.734580856,0.266355515,0.376020781,1.292655867,0,1.399127026,2.369044146,0.001894602,0,0.421695860,0.816697272,0,0,0,0,0,1.530769063,0.508937420,0,0,1.469045121,0,0,0.000426285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-26,15.208200966,4.901219595,3.568919785,10.580277696,2.482409351,1.158670472,3.429396934,1.841263335,4.869661103,0.885119114,0.995698288,0.439223359,0.986881094,0,2.273828262,0.093622479,2.054972610,0.520632943,0.295360530,0.904141044,0,0.535753323,1.041065495,0.033315845,0,1.190147588,0.996666229,0,0,0,0,0,2.329944911,1.101783841,0,0,0.943708464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-27,19.170357451,4.997138659,2.199450565,10.503781917,1.876151344,1.082964123,2.471508103,2.864138831,9.246045620,0.793750729,1.322596042,0.280091378,0.546556197,0,3.777544596,0,2.151859615,0.748130902,0.116609109,0,0,0.102836802,0.765066940,0.000378920,0,1.387380494,0,0,0,0,0,0,2.360052685,1.096134648,0,0,1.469045121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115705521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,16.655453857,4.720606938,1.525883176,9.345021569,3.433917271,2.619321049,2.126267926,4.766881995,13.873124827,0.187128367,1.284315366,0.715110178,0.189533054,0.060905374,1.504503323,0.495496677,3.300823915,0.795805643,0.932183574,0.477825261,0,0.912533156,1.717562230,0.890462866,0,0.502956672,0.117141046,0,0.012470971,0,0,0,2.032337574,0.991426927,0,0,1.330710038,0,0,0,0,0,0,0,0,0,0,0.223799843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-29,16.992697594,3.940024921,0.023354611,5.768511216,1.778933968,2.334353504,2.564030255,7.690314577,7.474301420,0,0.538874561,1.684891279,0.031224496,1.208515507,2.727964323,1.942870468,6.760872109,0.085912907,1.693613133,0,0,0.787143305,0.827264541,0.465372508,0,0.285375623,0.363370059,0,0.251430060,0.911862157,0,1.204285435,0.965880771,0.973191384,0,0,0,0.034711292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-30,15.409667169,2.973798658,3.528440888,8.342405552,1.422452489,2.062861933,1.324640026,6.714135551,3.730252410,0,1.040877264,1.157459630,0.291598661,0,2.857161595,1.277384284,7.881776854,0,2.291278027,0,0,1.625131165,0.548498164,0.016614201,0,0.378257868,0.947413868,0,0.004208202,0,0,2.413431270,0.364501355,0.342981229,0,0,0.439081264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,14.822942089,3.124808117,4.714315903,9.657859173,2.170897941,2.522045396,0.695005538,4.362211438,2.915937974,0,2.610008362,2.022079398,0.920557887,0,1.201206716,0.952256034,4.779351755,0,3.294442377,0,0,1.053544363,2.124039947,0,0,0.260572734,0.216367174,0,0.025008744,0.235659321,0,0.424194066,0.394614594,0.944435336,0,0,0.948554273,0.049282720,0,0,0,0,0,0,0.024311021,0,0,0,0.029595257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,18.404972820,3.723286114,3.963689227,13.629457178,2.191277053,2.021695614,3.208653958,3.616610922,2.527325988,0,1.255015840,2.532262883,1.411186895,0,0.025489682,1.428602658,3.919960359,1.859733881,1.620166944,0,0,1.030508555,1.829162777,0.059869418,0.024025009,1.015345665,0.167060161,0,0,0,0,0.532742609,0.007110222,1.101401277,0,0,0.180587135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029150153,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-02,25.341416962,2.802996613,4.400722863,8.277508143,1.509030938,1.015798055,1.043473825,3.003586991,2.106578641,0,2.022068477,1.767780110,0.759868926,0,0.014253235,1.640302553,2.684135870,0.497679113,0.980611291,0.007939721,0.008349611,1.351543372,2.154224844,0.052553340,0.039874082,0,0.790486184,0,0,0.011901989,0,2.413431270,0,0.964583698,0.046825813,0,1.469045121,0,0,0.059876705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072621546,0,0
2016-04-03,20.743108368,1.951169079,3.869614959,4.818390244,2.655352487,0.510502898,0.894689285,2.798341495,3.890613459,0,1.446911070,0.831336714,0.006351780,0.288148291,0,0.874941705,0.519937041,0.961619739,0.179707849,0,0.003916725,2.176797321,2.240105560,0,0,0.120222807,0.996054127,0,0,0,0,1.915242072,0.009755378,0,0,0,1.270077925,0,0,0,0.293663286,0,0,0,0,0,0,0,0,0,0,0,0,0.025810307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-04,14.871254682,2.490088545,6.611905386,1.305851879,4.038567289,0.710650577,1.342186953,2.971256704,2.096862731,0.805992771,1.831758145,1.211710825,0.028091116,1.438229914,0,0.640331701,2.381563101,2.477009735,0.378504403,0,0.074296328,0.705566122,0.106143246,0,0,0.018010258,0.753814708,0,0.025843708,0,0.616201032,2.413431270,0.106363676,0,0,0,1.469045121,0.263365450,0,0,0,0,0,0,0.023991006,0,0,0,0.029311066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-05,16.012266354,3.496609118,12.818948933,1.768700686,3.638718857,1.197631265,2.162811881,4.192886863,2.129143831,0.032373399,1.841225070,1.146325201,0.011197580,1.322845018,1.312740469,1.259181532,0.692413823,2.454729946,0.262690790,0.890311052,0,1.241328553,0.162752984,0.386848548,0,0.098701469,0.326928122,0,0.001636526,0,4.114665311,2.378961658,0.239315539,0,0,0,1.360805060,0.735525725,0,0,0,0,0.269538692,0,0.081222556,0,0,0,0.000931516,0,0,0,0,0,0,0,0,0,0,0,0.272941078,0,0,0,0,0,0,0,0
2016-04-06,18.074926666,4.454042543,9.529446485,1.933380443,4.064839105,2.691957169,5.452314329,3.732403885,2.184597379,1.428821266,0.933874752,0.654807188,0.001214485,2.562260743,4.087311997,0.718389297,1.746881194,0.651269383,0.162744477,0.727053457,0,2.181934607,0.564060615,0.082342311,0,0.367261280,0.399888510,0,0,0.459119110,4.174017357,2.413431270,0.190216203,0,0.358895884,0,0,0.502408330,0,0.002295383,0,0.000340054,0.262733910,0,0.224198192,0,0,0,0,0,0,0.413212662,0,0,0,0,0,0,0,0,0.282224627,0,0,0.643619327,0,0,0,0,0
2016-04-07,19.617159955,5.101402497,5.947847441,2.805611419,3.946839431,2.374140151,1.090336073,2.835453830,6.295907660,5.003497726,2.274408784,0.395742247,1.285244449,0.942450258,4.476958727,0.132359799,1.607749404,0.000218608,0.110952611,0,0,1.851709149,0.191423402,0.807071237,0,0.423893480,0.433543197,0,0.139151218,0.057342074,0.607620672,2.405777561,0.501114900,0,1.806032849,0,0.000289045,0,0,0.175268888,0,0,0,0,0.086022812,0,0,0,0.166361827,0.006391849,0,1.916768684,0,0.002825507,0,0,0,0,0,0,0.379275606,0,0,0,0,0,0,0,0
2016-04-08,18.834141827,3.615754106,6.607533228,2.913443439,4.247624452,2.770850339,0.885464032,4.822747246,4.385687504,4.998678634,2.838277515,0.600756383,1.569434726,1.984107214,4.964979014,0.104800630,0.040612494,0.066365716,0.128483763,1.072271773,0,1.321357264,0.372558878,0,0,1.020816337,0.290136411,0,0,0.073324735,0,2.413431270,0.761957852,0,2.203567681,0,1.469045121,0,0,0,0,3.843933385,0,0,0,0,0,0,0,0.000496122,0,0.807731916,0.042547174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-09,16.972161786,2.598430623,5.446360907,4.700465890,5.499169299,3.177888539,2.038664451,4.234959776,2.057051808,6.298628117,2.408269691,0.828997610,1.277690335,2.346907664,5.559505072,0,0.642493487,0.001694211,0.243164869,0,0,1.367693031,0,0,0,2.468471885,1.888772298,0,0.323530591,0.475569355,0,1.846665984,1.247639035,0,1.071025708,0,1.398109288,0,0,2.860276758,0,0.450031088,0,0,0,0,0,0,0,0.000853782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-10,15.902563679,1.354804264,8.093775504,2.352821026,3.983720998,3.173215194,1.246298239,2.999391541,4.278156698,5.188177685,0.499871276,0.801839221,0.531751587,2.901281525,2.590634837,0.550163227,0.073277370,0.633908272,0.150047001,0.001427027,0,1.216644077,0.047731825,0,0,1.959695989,1.735222106,0,0.583316938,0,0,2.413431270,0.590317856,0,0,0,0,0.000790632,0,2.695960126,0,0,0.019198629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-11,16.012511632,2.200071148,13.382993762,1.984036768,9.989497111,2.285861406,1.333471785,3.369046578,3.847134779,1.317204925,1.352466389,0.648332750,0.861667341,1.497398557,3.766963973,0.397093972,0.255683815,0,0.359336744,0.000227717,0.037375876,1.355696922,0,0,0,1.621620076,0.143734697,0,0.206836479,0.668339017,0,1.560210692,0.433029468,0,0.021296053,0,0.388718857,0,0,0,0,0,0.001736721,0,0,0,0,0,0,0.000161524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-12,18.569608182,2.964396050,13.143508803,2.973577591,9.598893352,2.229654909,0.163511426,2.463197359,3.282980646,1.285531081,3.435902933,0.705178093,1.847649728,1.250904791,8.440188877,2.295601609,0.160934285,0,1.764521030,0.000349162,0,1.136670019,0.180665470,0,0.419377405,3.159195131,0.014537426,0,0.587444984,0.746764603,0.062631165,2.413431270,0.456054346,0,0.070748805,0,1.469045121,0.088771815,0,0.300465635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-13,13.790480245,3.322813411,8.929768567,8.715914182,10.254513051,2.099141108,2.907463274,3.097542847,1.989429096,2.881737978,2.327062939,0.264759677,0.685615117,0.838020050,5.717995803,1.704500408,0.665597929,0,1.482021923,0.057840008,0,1.150487860,0.047418487,0,0.384749913,1.698583421,0.047416055,0,0.959597005,0.011009340,1.826796957,1.799877826,0.600439402,0.024407573,0.248921534,0,1.042732981,0.299003385,0,2.355587618,0,0,0.265070583,0,0,0,0,0.016067681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-14,15.636969256,2.004748646,13.811720298,8.148699529,6.246958927,0.955170806,2.790143698,3.366654643,1.941481096,3.306089933,1.283240543,1.829423895,0.250682539,1.162719583,5.968301854,4.097091057,1.683669498,0,0.915493471,0,0,1.573976915,0.001044463,0,0.926678909,0.885571514,0.604057363,0,0.589195058,3.672612802,1.148975822,0.001145259,0.214733080,0.000816136,1.968341932,0,0.991996519,0.079003685,0,0,0,0,0,0,0,0,0,0.090585651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-15,15.286108297,2.580982087,12.957801387,5.319167523,4.065417186,1.135371734,1.284336015,4.510810161,2.797233881,1.353309232,4.090317856,3.390357205,1.279937141,0.962916812,0.257170339,2.915704792,2.077979863,0,1.382482466,1.067945159,0.011112568,1.196832736,0,0,0.547000700,3.194101959,1.607216247,0,0.168501762,4.082593710,0,0.092431066,0.084726959,1.893078874,2.043987554,0,1.469045121,0.579805239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-16,12.722616846,2.506226691,7.502258948,4.975115124,4.466587002,1.867164127,4.912848315,3.407109858,6.293284365,0,1.963299385,3.307840008,0.825815644,1.154249738,0,1.258919203,1.053087718,0.022206920,1.339984479,0.270041490,0,3.896676795,0,0,0.145614725,3.414866795,2.666349685,0,0,1.264458481,0,2.413431270,0.686467078,2.203567681,2.018865862,0,0.414172105,1.469045121,0,0,0,0,0,0,0,0,0,0,0.414136280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-17,11.151113625,1.428945153,6.265047511,2.233784157,4.167827721,1.550726744,13.169421126,2.731864653,7.181609728,0,0.968633400,3.057697913,1.376161054,1.148144511,0,0.240046053,2.243383467,1.407743821,1.054197153,0,0,3.384496692,0,0,1.005924274,2.666461421,0.317484260,0,0,3.634186387,2.187991868,2.348151306,0.944309636,0.668147735,1.122365775,0,0,1.374050267,0,0,0,0,0,0,0,0,0,0,0.682056663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-18,15.248560421,2.281456466,6.703210621,2.161344767,8.362116707,1.558237146,3.877586860,4.278049216,4.195231433,0.148109278,2.290877237,3.794126006,0.230437025,0.665737583,3.589104582,0.014748747,1.522910118,1.398926635,0.518878004,0.556524107,0,3.408880582,1.197551719,0.105048385,0.829507695,3.120964252,0,0,0.111443878,0,2.360965373,2.413431270,0,1.994292512,0,0,1.349600193,1.469045121,0,0,0,0,0,0,0.113482397,0,0,0,0.241380172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-19,17.030865432,3.101842136,6.673188469,3.498554765,4.906052041,1.569740777,9.903929113,4.488147808,2.313041665,0.181415413,2.117982686,3.864182552,0.568672030,1.154249738,7.668940189,0.584411799,1.458921152,0.068934359,1.298212152,2.516677961,0,0.636367611,2.296793623,0,0.150577125,1.318183204,0.094755596,0.087118283,0,0,0.242928034,2.388905895,0.077316151,0.642362933,0,0,1.469045121,0.985229393,0,0,0,0,0,0,0.891920252,0,0,0.063172219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-20,14.110750290,7.172536262,7.159153842,6.560459678,3.402734047,0.086617307,10.047503498,2.738193351,1.643251328,0.070304302,2.895200591,4.941205404,1.187344533,0.655263832,4.186166492,0.627783607,1.336073219,0,1.278944324,3.478628645,0,0.301341888,1.657610224,0.075288562,0.337661770,2.896152747,0.587869447,0.088478516,0.249158970,0,0.265663256,0,0.210175105,0.400021496,0,0,0.640275838,0,0,0,0,0,0,0,0.778541084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-21,14.734657232,4.770811482,6.849568614,10.492773797,6.293891612,0.390190817,3.442105340,3.377229801,2.098635887,0.002331818,4.543965684,5.481163286,2.878373849,1.154249738,0.747201819,2.481826396,1.556274530,0.030404716,2.740344216,0.520226086,0,0.786988458,3.839539366,0.069284132,0.266810948,2.893687332,0.062292322,0,0.577124869,0,0.107254503,0.000391062,0.068309505,0,0,0,1.469045121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-22,15.938368511,4.217574381,9.197636120,7.837678748,4.887557813,0.836879636,2.432457444,2.153542905,1.030930587,0.000582954,3.677252144,4.449060715,2.475078699,3.962109175,3.777544596,2.431575726,2.706249271,0,2.390185972,0.000227717,0,0.245533112,5.510231451,0,0.214913431,1.175775940,0,0,0.283559347,0.640284336,2.360965373,1.091882114,0.150680964,0,0.000637606,0,0.805237363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-23,10.728410393,4.288283108,5.321317185,2.806077792,11.937594748,0.877074343,1.790027107,4.046727440,0,0.005324314,0.761314161,4.479622100,1.907317535,3.447559607,3.240250087,6.112218724,3.668881893,0.001129474,0.947510411,0,0.066766498,0.459850837,4.871256950,0,0,3.415912469,0.196922001,0,0,0.670421868,2.254284715,2.413431270,0.407020593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-24,9.266137763,4.951614775,12.315749971,2.381055430,10.292657680,0.059111577,1.596712137,3.138976332,0,0.007422950,0.736441455,4.386254664,1.783694765,1.440955216,0,3.049871750,3.012494653,0.024046870,0.653075941,0.014027341,0,0.791032704,6.602606043,0,0.211612452,5.284507267,0,0,0,0.084844160,2.098581235,1.568450990,0.795563353,0,0,0,0,0.153144556,0,0,0,0,0,0,0,0,0,0,0,0.206881412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-25,13.680305113,4.352804020,13.525343943,5.522370876,6.462346000,0.840688269,1.641592340,2.858531538,0.047267884,0,2.105230549,5.142277311,1.754389164,0.165415747,0.005771249,1.802101551,1.904609220,0,0.574878053,0.126914031,0,1.467660604,4.875278124,0,0,3.915630101,0,0,0,1.577098153,2.360965373,2.413431270,0.582147385,0,0,0,0,0,0,0,0,0,0,0,0.025291723,0,0,0,0,0.732547802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
