90%_Confidence_Interval,Job_ID,Predicted_Wait_Time,Processors,Requested_Wall_Time,Resource,Submit_Date,Submit_Time_(CDT),Actual_Wait_Time,Actual_Execution_Time,Actual_Queue_Time
0,4020314,0,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,20:18:00,1812.7136070728302,1800,12.7136070728302
0,4021981,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,21:48:43,1831.206629037857,1800,31.206629037857056
0,4022591,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,22:19:16,1827.383996963501,1800,27.383996963500977
0,4022721,0,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,22:49:46,1811.1897869110107,1800,11.189786911010742
0,4022738,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,23:19:59,1808.0162880420685,1800,8.016288042068481
0,4023206,0,48,00:31:00,comet.sdsc.xsede.org,09/03/2016,00:21:06,1829.4513959884644,1800,29.451395988464355
0,4023604,0,24,00:31:00,comet.sdsc.xsede.org,09/03/2016,00:51:36,1826.056252002716,1800,26.056252002716064
01:20:24,4023654,00:32:27,24,00:31:00,comet.sdsc.xsede.org,09/03/2016,01:22:05,1825.5046899318695,1800,25.504689931869507
0,4023689,0,48,00:31:00,comet.sdsc.xsede.org,09/03/2016,01:52:35,1822.8609228134155,1800,22.860922813415527
0,4023710,0,24,00:31:00,comet.sdsc.xsede.org,09/03/2016,02:22:57,1809.4349229335785,1800,9.434922933578491
