,[CCT LSU SUPERMIC] XSEDE Utilization (%),[GATECH KEENELAND] XSEDE Utilization (%),[GATECH KIDS] XSEDE Utilization (%),[IU BIGRED*] XSEDE Utilization (%),[LONI QUEENBEE] XSEDE Utilization (%),[NCAR FROST] XSEDE Utilization (%),[NCSA ABE] XSEDE Utilization (%),[NCSA COBALT] XSEDE Utilization (%),[NCSA DTF] XSEDE Utilization (%),[NCSA EMBER*] XSEDE Utilization (%),[NCSA FORGE] XSEDE Utilization (%),[NCSA LINCOLN] XSEDE Utilization (%),[NICS ATHENA] XSEDE Utilization (%),[NICS DARTER] XSEDE Utilization (%),[NICS KRAKEN] XSEDE Utilization (%),[NICS NAUTILUS] XSEDE Utilization (%),[ORNL NSTG] XSEDE Utilization (%),[OSG] XSEDE Utilization (%),[PSC BIGBEN] XSEDE Utilization (%),[PSC BLACKLIGHT] XSEDE Utilization (%),[PSC BRIDGES LARGE] XSEDE Utilization (%),[PSC BRIDGES] XSEDE Utilization (%),[PSC GREENFIELD] XSEDE Utilization (%),[PSC POPLE] XSEDE Utilization (%),[PURDUE CONDOR] XSEDE Utilization (%),[PURDUE STEELE] XSEDE Utilization (%),[SDSC COMET] XSEDE Utilization (%),[SDSC DASH] XSEDE Utilization (%),[SDSC GORDON] XSEDE Utilization (%),[SDSC TRESTLES] XSEDE Utilization (%),[Stanford XSTREAM] XSEDE Utilization (%),[TACC LONESTAR4] XSEDE Utilization (%),[TACC LONESTAR] XSEDE Utilization (%),[TACC LONGHORN] XSEDE Utilization (%),[TACC MAVERICK2] XSEDE Utilization (%),[TACC RANGER] XSEDE Utilization (%),[TACC SPUR] XSEDE Utilization (%),[TACC STAMPEDE] XSEDE Utilization (%)
2015-01-11,2.059908681,0.0,0.0,,,,,,,,,,,4.111756949,,11.401367188,,0.0,,43.667019246,,,,,,,,,95.376553575,44.091612356000006,,0.0,,,42.850255682,,,55.476067183999994
2015-01-12,6.2937596639999995,0.0,0.0,,,,,,,,,,,13.271402401,,11.035771484000001,,0.0,,45.996582133000004,,,,,,,,,96.724024879,124.10586942200001,,0.0,,,48.336157513,,,41.582406426
2015-01-13,5.768168171,0.0,0.0,,,,,,,,,,,49.007951593,,8.263346354,,0.0,,48.204833883,,,,,,,,,92.480855796,117.40266456299999,,0.0,,,3.023972222,,,17.127556731
2015-01-14,3.829147396,0.0,0.0,,,,,,,,,,,9.397508633,,14.442816569000001,,0.0,,45.918588256999996,,,,,,,,,101.383642901,60.524216339,,0.0,,,29.129137942,,,84.420093655
2015-01-15,4.020556771,0.0,0.0,,,,,,,,,,,14.614624877999999,,32.683612061,,0.0,,38.086760254,,,,,,,,,102.08238642799999,72.577831227,,0.0,,,60.808291035,,,86.05956625299999
2015-01-16,4.298665741000001,0.0,0.0,,,,,,,,,,,7.699086851000001,,15.288258057,,0.0,,24.305501404,,,,,,,,,100.95414742,85.451175205,,0.0,,,34.773551768000004,,,88.523308115
2015-01-17,6.783892708,0.0,0.0,,,,,,,,,,,4.102273898,,11.029549967000001,,0.0,,23.354003703000004,,,,,,,,,99.511790136,85.24916834300001,,0.0,,,9.117371842999999,,,90.375758436
2015-01-18,11.305172975,0.0,0.0,,,,,,,,,,,3.51355645,,34.017397461,,0.0,,27.63616272,,,,,,,,,91.989156239,73.797080474,,0.0,,,17.413615215,,,70.087963985
2015-01-19,16.183040682999998,0.0,0.0,,,,,,,,,,,4.788421422,,26.855939128000003,,0.0,,40.112729797,,,,,,,,,92.36402932200001,98.339335375,,0.0,,,20.44379577,,,79.090871541
2015-01-20,12.072045428,0.0,0.0,,,,,,,,,,,27.973839959,,3.6214e-05,,0.0,,40.177707214,,,,,,,,,82.293859138,89.82555154799999,,0.0,,,15.1465,,,86.336726544
2015-01-21,11.673923842999999,0.0,0.0,,,,,,,,,,,17.669966189,,3.6214e-05,,0.0,,37.612159831,,,,,,,,,89.518854463,113.34413804200001,,0.0,,,5.786090278,,,91.54998758
2015-01-22,17.792582927999998,0.0,0.0,,,,,,,,,,,53.624152747,,1.80700236,,0.0,,41.564995728,,,,,,,,,98.573388271,104.586010584,,0.0,,,27.164789773000003,,,93.11703841100001
2015-01-23,18.66236169,0.0,0.0,,,,,,,,,,,14.174618223,,2.480739746,,0.0,,46.689575094,,,,,,,,,93.10945785,103.207712088,,0.0,,,78.281303662,,,95.454141832
2015-01-24,13.390776042,0.0,0.0,,,,,,,,,,,7.376007136,,0.603624268,,0.0,,46.875931396000006,,,,,,,,,99.13699334200001,109.428647383,,0.0,,,45.93311553,,,97.883708473
2015-01-25,8.163020775,0.0,0.0,,,,,,,,,,,6.975563421,,3.6214e-05,,0.0,,45.440180868,,,,,,,,,97.870573382,95.153657028,,0.0,,,64.350291035,,,93.234704563
2015-01-26,15.02596765,0.0,0.0,,,,,,,,,,,13.588477714000001,,3.6214e-05,,0.0,,36.177671305,,,,,,,,,97.72867960399999,94.39435557200001,,0.0,,,39.095012942,,,90.103268876
2015-01-27,12.082166319,0.0,0.0,,,,,,,,,,,79.23105299699999,,3.6214e-05,,0.0,,46.438060404,,,,,,,,,93.312367728,118.874082341,,0.0,,,42.079649937,,,95.04777261
2015-01-28,10.759828299,0.0,0.0,,,,,,,,,,,46.789169472,,0.0,,0.0,,48.569901123,,,,,,,,,97.643340362,119.234952154,,0.0,,,29.591680556,,,94.634363001
2015-01-29,12.698595023,0.0,0.0,,,,,,,,,,,62.784933169,,0.123570964,,0.0,,48.167448527,,,,,,,,,78.079471576,111.114321711,,0.0,,,39.177275884000004,,,93.408631755
2015-01-30,12.306577894,0.0,0.0,,,,,,,,,,,55.658667235,,1.3947123209999999,,0.0,,41.71701416,,,,,,,,,94.194790626,111.775856803,,0.0,,,33.814446654,,,90.312974252
2015-01-31,11.541361227000001,0.0,0.0,,,,,,,,,,,78.466610914,,3.6214e-05,,0.0,,53.219111735,,,,,,,,,79.726031815,99.93091483399999,,0.0,,,3.8402430560000003,,,93.22933089600001
2015-02-01,6.297405498,,,,,,,,,,,,,25.780927033,,18.493380940999998,,0.0,,53.97911254899999,,,,,,,0.0,,94.70157751299999,93.047323151,,0.0,,,12.66426452,,,82.843134336
2015-02-02,6.181224306,,,,,,,,,,,,,68.78410515899999,,0.006700439,,0.0,,50.266321615,,,,,,,0.0,,96.222734356,97.186658296,,0.0,,,13.716294823,,,78.309615338
2015-02-03,5.9532118060000005,,,,,,,,,,,,,63.674177062,,3.6214e-05,,0.0,,56.916535441,,,,,,,0.0,,99.995218524,106.157510288,,0.0,,,4.286020518,,,88.384470459
2015-02-04,17.942782292,,,,,,,,,,,,,63.960360267,,0.00103068,,0.0,,62.003296,,,,,,,0.0,,100.161470522,110.191532956,,0.0,,,13.911493056,,,90.743750836
2015-02-05,19.183985938,,,,,,,,,,,,,126.45922216700001,,3.116210938,,0.0,,61.717868551,,,,,,,0.0,,95.594564775,110.446278384,,0.0,,,29.373649621,,,88.920784107
2015-02-06,9.217666493,,,,,,,,,,,,,75.463324305,,3.498046875,,0.0,,50.323382365,,,,,,,0.0,,95.100720855,114.248731158,,0.0,,,34.742652146,,,87.068717615
2015-02-07,7.775977373,,,,,,,,,,,,,26.062608699000002,,26.004231771,,0.0,,35.557603658000005,,,,,,,0.0,,91.29711256799999,112.27422558200001,,0.0,,,25.528724116,,,87.66003510200001
2015-02-08,6.907417072,,,,,,,,,,,,,14.548738992999999,,32.842212728,,0.0,,29.1037146,,,,,,,0.0,,77.686006419,111.340894373,,0.0,,,15.64781471,,,90.76943156799999
2015-02-09,10.316075174,,,,,,,,,,,,,62.315537523,,52.93299682600001,,0.0,,42.973433633999996,,,,,,,0.0,,84.511660533,108.845005695,,0.0,,,23.345801136,,,64.007809462
2015-02-10,9.671251331,,,,,,,,,,,,,36.815503856,,56.355025635,,0.0,,41.466516927,,,,,,,0.0,,92.215245546,111.37230053100001,,0.0,,,43.924627841,,,18.416451018
2015-02-11,35.455690625,,,,,,,,,,,,,59.485366202,,33.503318685,,0.0,,42.432192383,,,,,,,0.0,,78.313260492,93.775802435,,0.0,,,42.047261048,,,89.61497543700001
2015-02-12,56.473472859,,,,,,,,,,,,,24.612639416,,71.398953044,,0.0,,46.189457601,,,,,,,0.0,,92.60906549399999,103.537876215,,0.0,,,23.963488952,,,88.95838575100001
2015-02-13,63.544296528000004,,,,,,,,,,,,,17.942781854,,45.146231283,,0.0,,45.39126271600001,,,,,,,0.0,,91.577608002,105.070019244,,0.0,,,41.86044476,,,79.903927151
2015-02-14,28.356192245,,,,,,,,,,,,,9.816394272,,8.576551921,,0.0,,40.126559753,,,,,,,0.0,,97.47276243799999,107.396803925,,0.0,,,25.589366161999997,,,78.16560147199999
2015-02-15,16.905941435,,,,,,,,,,,,,7.379898171000001,,47.625469971,,0.0,,36.655051981999996,,,,,,,0.0,,97.9445849,88.748047219,,0.0,,,40.613916667,,,88.61753735799999
2015-02-16,36.896267245,,,,,,,,,,,,,17.760058594,,81.764476318,,0.0,,40.993390096,,,,,,,0.0,,81.393671713,99.053214561,,0.0,,,39.728588068,,,91.84003343799999
2015-02-17,25.346550346999997,,,,,,,,,,,,,15.067810666,,20.550301514,,0.0,,50.197401021000005,,,,,,,0.0,,89.38739657299999,112.64157435,,0.0,,,41.721030303,,,96.980379752
2015-02-18,18.770357639,,,,,,,,,,,,,19.151156732,,30.5837854,,0.0,,45.505759786000006,,,,,,,0.0,,98.45403804200001,107.712426284,,0.0,,,31.8374375,,,91.998397899
2015-02-19,14.014203877,,,,,,,,,,,,,12.814239288,,63.216408285,,0.0,,35.025345256,,,,,,,0.0,,92.827225891,101.16341346799999,,0.0,,,32.924627840999996,,,87.88203507899999
2015-02-20,22.756034549000002,,,,,,,,,,,,,11.754808644,,79.863841146,,0.0,,46.091353963,,,,,,,0.0,,86.06918780299999,70.606936751,,0.0,,,25.551310922,,,91.85807097700001
2015-02-21,23.033561631999998,,,,,,,,,,,,,11.199751920999999,,79.919813232,,0.0,,57.725599263999996,,,,,,,0.0,,87.69749574,62.421824421000004,,0.0,,,15.885820707,,,93.65256738299999
2015-02-22,27.250453355999998,,,,,,,,,,,,,19.922086031,,83.2346639,,0.0,,53.359614868,,,,,,,0.0,,90.45688791,63.896736868999994,,0.0,,,7.314358902,,,97.16771197700001
2015-02-23,14.547350925999998,,,,,,,,,,,,,41.304858640999996,,64.216498617,,0.0,,59.073590088,,,,,,,0.0,,98.055914745,76.953124483,,0.0,,,7.131944444,,,94.83773534299999
2015-02-24,24.718971759000002,,,,,,,,,,,,,43.829154545,,40.635597331,,0.0,,57.260700887,,,,,,,0.0,,103.050730304,97.377104288,,0.0,,,10.066744633999999,,,93.914062871
2015-02-25,23.815155613,,,,,,,,,,,,,51.763258985,,39.461470946999995,,0.0,,58.558512472,,,,,,,0.0,,97.806631456,85.562554828,,0.0,,,17.415053662000002,,,92.50766278299999
2015-02-26,19.612435706,,,,,,,,,,,,,27.543946392,,13.024558512,,0.0,,55.39604187,,,,,,,0.0,,71.369106242,83.180766139,,0.0,,,23.571180555999998,,,83.930948161
2015-02-27,11.272222164,,,,,,,,,,,,,19.768460916,,15.03984904,,0.0,,57.516434428000004,,,,,,,0.0,,86.895341629,88.75898477700001,,0.0,,,27.874263258000003,,,92.962459418
2015-02-28,12.858413772999999,,,,,,,,,,,,,25.357702794,,15.745749919000001,,0.0,,52.668154297,,,,,,,0.0,,86.04348803399999,53.56753966,,0.0,,,22.600115845999998,,,98.61550484700001
2015-03-01,10.048305613,,,,,,,,,,,,,19.32032365,,12.21746582,,0.0,,54.638617554,,,,,,,0.0,,73.433762723,58.583530311000004,,0.0,,,16.863197601,,,98.649465902
2015-03-02,12.488683102000001,,,,,,,,,,,,,17.856746806,,9.338261719,,0.0,,52.364913432,,,,,,,0.0,,78.355262521,59.433761218,,0.0,,,17.380313763,,,93.589426206
2015-03-03,30.707619676,,,,,,,,,,,,,23.703841146,,0.011103516,,0.0,,41.951591797,,,,,,,0.0,,73.599765163,69.639246388,,0.0,,,13.883066919000001,,,92.147494674
2015-03-04,31.437310301,,,,,,,,,,,,,15.800913220999998,,11.056857503,,0.0,,41.234040324,,,,,,,0.0,,104.968315595,68.159666361,,0.0,,,26.630313130999998,,,88.968047092
2015-03-05,12.469235475,,,,,,,,,,,,,19.609784220999998,,5.488787435,,0.0,,43.462976685,,,,,,,0.0,,104.776856611,87.35143257899999,,0.0,,,31.07796654,,,90.74984306299999
2015-03-06,5.105674479,,,,,,,,,,,,,26.140819989,,33.753110352,,0.0,,41.454372457,,,,,,,0.0,,84.78263684699999,57.747369539,,0.0,,,21.730342171999997,,,94.056020372
2015-03-07,18.704070255,,,,,,,,,,,,,24.949022898000003,,42.123254801,,0.0,,41.198730366999996,,,,,,,0.0,,55.936406698999996,57.958191413,,0.0,,,33.800488005,,,96.827742386
2015-03-08,2.7919954110000003,,,,,,,,,,,,,6.042680947000001,,45.271172723999996,,0.0,,28.753090077,,,,,,,0.0,,39.29639368,23.33983093,,0.0,,,13.131825099,,,97.35554859700001
2015-03-09,8.415374132,,,,,,,,,,,,,58.091831729,,76.170301514,,0.0,,28.108375956,,,,,,,0.0,,89.658745648,43.714526841,,0.0,,,22.145570391,,,86.52324444799999
2015-03-10,14.047997164000002,,,,,,,,,,,,,97.45465966,,60.103497313999995,,0.0,,23.775286357,,,,,,,0.0,,95.901279251,75.556066514,,0.0,,,34.494283144,,,82.899436546
2015-03-11,14.083992477,,,,,,,,,,,,,27.769909394000003,,61.73121012399999,,0.0,,24.118367615,,,,,,,0.0,,97.881796833,83.992810066,,0.0,,,36.140186869000004,,,97.237550004
2015-03-12,6.62761059,,,,,,,,,,,,,30.225397028000003,,23.270299886,,0.0,,29.580145671,,,,,,,0.0,,92.904345024,118.69258449799999,,0.0,,,130.721889205,,,94.310089744
2015-03-13,10.841550867999999,,,,,,,,,,,,,18.456120871,,33.627775879,,0.0,,32.497784627,,,,,,,0.0,,104.30984990700001,123.379291938,,0.0,,,146.260977588,,,81.881675071
2015-03-14,0.971550347,,,,,,,,,,,,,37.156684866999996,,10.690104167000001,,0.0,,32.734836019,,,,,,,0.0,,96.829543622,84.903526131,,0.0,,,117.835279987,,,87.712259874
2015-03-15,0.471505324,,,,,,,,,,,,,17.454643726,,0.020869548,,0.0,,29.321302389,,,,,,,0.0,,87.67387372600001,55.311040151,,0.0,,,125.002385101,,,88.406984465
2015-03-16,2.108384838,,,,,,,,,,,,,6.443159135,,0.0017724610000000001,,0.0,,35.244583537,,,,,,,0.0,,86.731982003,59.294588431,,0.0,,,132.536879104,,,90.06467415799999
2015-03-17,9.831555382000001,,,,,,,,,,,,,28.020542343000002,,0.0015189620000000002,,0.0,,47.799768575,,,,,,,0.0,,90.305581803,89.46282724299999,,0.0,,,123.99633491200001,,,95.71721807200001
2015-03-18,12.236943692,,,,,,,,,,,,,23.501281941,,14.628662109,,0.0,,43.649083862,,,,,,,0.0,,104.337393059,114.17354554799999,,0.0,,,103.532950442,,,94.483284144
2015-03-19,10.885487269,,,,,,,,,,,,,32.423442392,,17.536033122,,0.0,,42.637903441999995,,,,,,,0.0,,106.692068472,109.00311030299999,,0.0,,,125.113303977,,,95.09626522299999
2015-03-20,19.438721586,,,,,,,,,,,,,43.084428593999995,,17.115541992,,0.0,,29.069322408,,,,,,,0.0,,94.979141651,113.46438641299999,,0.0,,,78.760925821,,,94.75978166600001
2015-03-21,20.447604803,,,,,,,,,,,,,61.01668127,,13.400941975999999,,0.0,,18.851327311,,,,,,,0.0,,90.613209732,113.58796617799999,,0.0,,,20.69265625,,,95.88928611
2015-03-22,24.27124485,,,,,,,,,,,,,76.499814615,,11.107692871,,0.0,,20.245849710999998,,,,,,,0.0,,50.820745788,96.09393314100001,,0.0,,,20.364179924000002,,,95.161389951
2015-03-23,21.549688079000003,,,,,,,,,,,,,48.412203398,,23.79559082,,0.0,,24.327745463000003,,,,,,,0.0,,75.34329149199999,97.63189243,,0.0,,,14.93250221,,,95.14284257
2015-03-24,27.477543056,,,,,,,,,,,,,46.120699744,,17.825014648,,0.0,,25.624000549,,,,,,,0.0,,95.857706904,104.603097443,,0.0,,,18.612092803,,,92.721039854
2015-03-25,29.135333101999997,,,,,,,,,,,,,46.413699679,,10.49464681,,0.0,,24.690592448,,,,,,,0.0,,105.414095035,91.95977234200001,,0.0,,,23.338682134000003,,,95.141519052
2015-03-26,31.902710301,,,,,,,,,,,,,43.829128935,,0.0007958980000000001,,0.0,,21.562463582,,,,,,,0.0,,89.385816905,82.512812603,,0.0,,,40.056273674,,,96.531802771
2015-03-27,27.684275405,,,,,,,,,,,,,50.780866461,,0.001121419,,0.0,,21.748689168000002,,,,,,,0.0,,104.956993541,109.476228999,,0.0,,,20.627052083,,,96.09841627799999
2015-03-28,20.733024711,,,,,,,,,,,,,11.242153977000001,,0.001356201,,0.0,,25.160355225,,,,,,,0.0,,81.514677601,88.896649776,,0.0,,,22.099625,,,98.671760507
2015-03-29,21.714133101999998,,,,,,,,,,,,,70.745018668,,34.859890544,,0.0,,24.061075845999998,,,,,,,0.0,,66.197826825,66.62998753,,0.0,,,40.348537246999996,,,98.87026563
2015-03-30,16.740689352,,,,,,,,,,,,,76.036512683,,85.95368571,,0.0,,24.802277629000002,,,,,,,0.0,,75.297325157,87.65964402799999,,0.0,,,67.383206755,,,74.535614045
2015-03-31,18.194923495,,,,,,,,,,,,,129.338906178,,73.511719157,,0.0,,27.593614501999998,,,,,,,0.0,,94.078824093,68.317071472,,0.0,,,72.73616382600001,,,15.370148094000001
2015-04-01,1.370199942,,,,,,,,,,,,,81.919921551,,73.098416341,,0.0,,29.973497111,,,,,,,0.0,,78.998116235,76.526696612,,0.0,,,10.251631312999999,,,93.849256696
2015-04-02,19.728671586,,,,,,,,,,,,,79.565441557,,50.62803833,,0.0,,29.4732488,,,,,,,0.0,,94.431193612,81.25665377199999,,0.0,,,41.027287563,,,95.430284514
2015-04-03,44.151153877,,,,,,,,,,,,,57.326606131000005,,0.001048991,,0.0,,25.480704041,,,,,,,0.0,,88.67846174200001,85.85880818,,0.0,,,27.257681187,,,92.79792869299999
2015-04-04,50.571412036999995,,,,,,,,,,,,,49.262315766,,0.000976563,,0.0,,25.540341899,,,,,,,0.0,,74.693890071,73.918745063,,0.0,,,41.699635732,,,94.694590911
2015-04-05,45.630262905,,,,,,,,,,,,,33.348424371,,0.001085205,,0.0,,23.231187336999998,,,,,,,0.0,,69.76501021199999,109.375382817,,0.0,,,14.785721907000001,,,93.07989169700001
2015-04-06,32.196254456,,,,,,,,,,,,,47.252573773,,0.001121419,,0.0,,27.9482783,,,,,,,0.0,,73.404262799,104.102156131,,0.0,,,25.743037879,,,88.88781876600001
2015-04-07,26.385664236,,,,,,,,,,,,,67.90389679,,0.001157227,,0.0,,24.621007996,,,,,,,0.0,,92.643039746,80.511702617,,0.0,,,4.05993971,,,86.67540999299999
2015-04-08,29.733497338000003,,,,,,,,,,,,,29.998538825,,0.001085205,,0.0,,23.9851887,,,,,,,0.0,,107.247718408,89.528673391,,0.0,,,4.17247096,,,87.07176404299999
2015-04-09,44.981188831000004,,,,,,,,,,,,,30.443347756999998,,7.2428e-05,,0.0,,28.804040934,,,,,,,0.0,,106.786977295,101.91158475299999,,0.0,,,3.5730220960000003,,,96.24369430899999
2015-04-10,56.610458623,,,,,,,,,,,,,59.242457592,,0.0011934410000000002,,0.0,,27.606833903000002,,,,,,,0.0,,102.535256553,95.616862324,,0.0,,,5.9357989270000004,,,95.336234054
2015-04-11,62.247945602,,,,,,,,,,,,,54.939926658999994,,0.001085205,,0.0,,26.541490479,,,,,,,0.0,,91.101036457,103.42150556,,0.0,,,15.473818182,,,90.31941512
2015-04-12,36.883021354,,,,,,,,,,,,,82.430341383,,0.001012777,,0.0,,26.374896139,,,,,,,0.0,,104.040110074,103.049723164,,0.0,,,134.568778409,,,97.517639409
2015-04-13,43.824746006999995,,,,,,,,,,,,,84.691563615,,0.001121419,,0.0,,24.282498372,,,,,,,0.0,,90.220967926,99.579125675,,0.0,,,73.588209912,,,86.212323744
2015-04-14,47.283124363,,,,,,,,,,,,,81.310866209,,0.001048991,,0.0,,26.641777445,,,,,,,0.0,,99.969728925,81.72023740600001,,0.0,,,29.269237374,,,89.35975777600001
2015-04-15,60.125408275,,,,,,,,,,,,,1.865392172,,0.00043416300000000005,,0.0,,24.060723165,,,,,,,0.0,,103.81044056299999,60.393553482,,0.0,,,12.605254419000001,,,98.895508351
2015-04-16,38.988490162,,,,,,,,,,,,,32.274366295,,0.001121419,,0.0,,25.312178955,,,,,,,0.0,,89.428028308,60.488737611000005,,0.0,,,11.295297664000001,,,94.52003078
2015-04-17,44.249659259,,,,,,,,,,,,,25.41160221,,0.002676595,,0.0,,27.368055115,,,,,,,0.0,,103.14148928799999,64.96324605699999,,0.0,,,25.764695076,,,91.813625136
2015-04-18,46.006272627,,,,,,,,,,,,,0.0,,0.0,,0.0,,26.192061564,,,,,,,0.0,,87.16406904200001,47.423955578000005,,0.0,,,28.289492424000002,,,97.465056939
2015-04-19,45.8032761,,,,,,,,,,,,,0.0,,0.0,,0.0,,26.053525695999998,,,,,,,0.0,,64.738138316,27.957676895,,0.0,,,6.204317551,,,90.889548548
2015-04-20,39.683217593,,,,,,,,,,,,,25.078614251999998,,3.6214e-05,,0.0,,21.267740682,,,,,,,0.0,,79.877296578,42.13779383,,0.0,,,10.434220328,,,70.48504237600001
2015-04-21,57.51391765,,,,,,,,,,,,,79.545161358,,0.000587565,,0.0,,27.658469849,,,,,,,0.0,,100.042327876,78.101392563,,0.0,,,11.204228851,,,34.153223823000005
2015-04-22,46.074594792,,,,,,,,,,,,,45.814923386000004,,0.001157227,,0.0,,27.7116922,,,,,,,0.0,,103.53837481,57.426088801000006,,0.0,,,21.177556818,,,36.983141448000005
2015-04-23,42.656278935,,,,,,,,,,,,,48.92866403399999,,0.001121419,,0.0,,26.942396647,,,,,,,0.0,,106.742986532,41.210789494000004,,0.0,,,23.283021149,,,92.39640597399999
2015-04-24,43.858211343,,,,,,,,,,,,,77.931326075,,0.001048991,,0.0,,22.889630229,,,,,,,0.0,,106.160644566,64.110821013,,0.0,,,20.839155303,,,93.32857787200001
2015-04-25,56.884783333,,,,,,,,,,,,,95.784047609,,0.001085205,,0.0,,21.696904093,,,,,,,0.0,,101.56420235799999,59.45552197,,0.0,,,21.95643971,,,91.354659415
2015-04-26,62.692666493000004,,,,,,,,,,,,,89.88331290299999,,0.001085205,,0.0,,14.017578125,,,,,,,0.0,,93.59848508399999,22.908896823000003,,0.0,,,18.854850694,,,91.53524707
2015-04-27,58.156111863,,,,,,,,,,,,,64.626227771,,0.001085205,,0.0,,18.033018087000002,,,,,,,0.0,,89.59908591799999,50.358998441000004,,0.0,,,39.265169508,,,59.71256458
2015-04-28,78.551456424,,,,,,,,,,,,,75.144839002,,0.000940348,,0.0,,26.188345641999998,,,,,,,0.0,,96.310566254,26.314056126999997,,0.0,,,36.440849747,,,13.081054674
2015-04-29,69.781185706,,,,,,,,,,,,,48.134847527,,0.001338298,,0.0,,30.204287008,,,,,,,0.0,,104.05578371700001,10.730938775,,0.0,,,16.743020202,,,94.13190102799999
2015-04-30,64.299746065,,,,,,,,,,,,,78.668268517,,0.001048991,,0.0,,29.256460570999998,,,,,,,0.0,,103.08643206200001,7.023325835,,0.0,,,13.715611111,,,93.317112314
2015-05-01,45.808741725,,,,,,,,,,,,,47.736863546,,0.13523600300000002,,0.0,,27.851720479,,,,,,,0.0,,106.99834072700001,0.0,,0.0,,,13.337331439000002,,,94.34510553700001
2015-05-02,42.757056829,,,,,,,,,,,,,33.386512626999995,,0.001048991,,0.0,,33.917593486,,,,,,,0.0,,104.373114842,0.0,,0.0,,,16.770307449,,,96.59513668700001
2015-05-03,38.347286516,,,,,,,,,,,,,30.422162414000002,,0.001012777,,0.0,,29.827926229000003,,,,,,,0.0,,76.117233849,0.0,,0.0,,,16.26039899,,,95.926854049
2015-05-04,35.609101736,,,,,,,,,,,,,39.490016022,,0.000325521,,0.0,,27.393418476999997,,,,,,,0.0,,89.087498094,0.0,,0.0,,,32.799154987,,,94.190599885
2015-05-05,42.911654456,,,,,,,,,,,,,45.551354698000004,,0.000614827,,0.0,,21.98911733,,,,,,,0.0,,101.014534438,0.0,,0.0,,,45.230482323000004,,,90.81374641
2015-05-06,62.783172512,,,,,,,,,,,,,61.28452501100001,,0.001012777,,0.0,,28.750953979000002,,,,,,,0.0,,100.640439635,0.0,,0.0,,,47.257646465,,,91.50295825200001
2015-05-07,68.51550613399999,,,,,,,,,,,,,64.89395938,,0.035662842,,0.0,,24.199766235,,,,,,,0.0,,102.15675790899999,0.0,,0.0,,,40.871405934,,,97.73183551700001
2015-05-08,76.627549421,,,,,,,,,,,,,66.373327175,,0.035029704,,0.0,,34.234375102,,,,,,,0.0,,91.723690976,0.0,,0.0,,,0.052486742,,,94.064595581
2015-05-09,66.00265555600001,,,,,,,,,,,,,92.94950966100001,,0.00072347,,0.0,,48.928520915,,,,,,,0.0,,69.037714828,0.0,,0.0,,,0.0,,,94.800903185
2015-05-10,49.248022685,,,,,,,,,,,,,38.360387472,,3.6214e-05,,0.0,,20.653216146,,,,,,,0.0,,30.574842779,0.0,,0.0,,,13.917543560999999,,,89.24880421299999
2015-05-11,76.776089931,,,,,,,,,,,,,17.269808073,,0.0,,0.0,,46.765620422,,,,,,,0.0,,9.87782099,0.0,,0.0,,,76.76878188100001,,,92.00903961899999
2015-05-12,86.036651042,,,,,,,,,,,,,72.19012171199999,,0.0,,0.0,,47.151267395,,,,,,,0.0,,10.793238277999999,0.0,,0.0,,,68.017992424,,,91.68938884399999
2015-05-13,71.75126684,,,,,,,,,,,,,83.909756533,,0.0,,0.0,,43.337126668,,,,,,,13.670869759,,61.182752293,0.0,,0.0,,,49.482095644,,,92.64161441600001
2015-05-14,46.698479282,,,,,,,,,,,,,59.88880644,,0.0,,0.0,,47.152267048999995,,,,,,,44.446945647,,97.219322346,0.0,,0.0,,,52.437359848,,,91.26761750799999
2015-05-15,62.972170833,,,,,,,,,,,,,65.341608756,,0.0,,0.0,,47.502884725,,,,,,,68.701834995,,100.42440649299999,0.0,,0.0,,,79.187815972,,,71.496145164
2015-05-16,28.697006829,,,,,,,,,,,,,70.53428134,,0.0,,0.0,,44.29170318600001,,,,,,,64.33308549600001,,98.30204838,0.0,,0.0,,,123.30290719700001,,,14.581073604
2015-05-17,41.515184549000004,,,,,,,,,,,,,58.164107781000006,,0.0,,0.0,,52.254493713,,,,,,,65.09592268,,95.680659485,0.0,,0.0,,,60.297137626,,,84.784697541
2015-05-18,58.615387153,,,,,,,,,,,,,41.35099069,,0.0,,0.0,,49.354700216000005,,,,,,,63.808133899,,90.225053413,0.0,,0.0,,,28.920595013000003,,,89.725853177
2015-05-19,59.131603646,,,,,,,,,,,,,42.396034061,,0.0,,0.0,,53.016850586000004,,,,,,,78.651785034,,105.268855027,0.0,,0.0,,,54.00064930600001,,,96.980625529
2015-05-20,54.371238426000005,,,,,,,,,,,,,39.579205373,,0.0,,0.0,,54.247400513,,,,,,,83.876184035,,106.410436286,0.0,,0.0,,,81.806590593,,,94.408134734
2015-05-21,84.827257002,,,,,,,,,,,,,37.035245094000004,,0.0,,0.0,,51.384561768000005,,,,,,,82.505325963,,105.122097151,0.0,,0.0,,,63.731078598,,,90.645301053
2015-05-22,55.695270543999996,,,,,,,,,,,,,40.020181912,,0.0,,0.0,,44.865659993,,,,,,,85.906554357,,104.561626549,0.0,,0.0,,,61.832561553000005,,,95.19479250299999
2015-05-23,93.25798611100001,,,,,,,,,,,,,45.782841755,,0.0,,0.0,,42.620935364,,,,,,,75.048077926,,97.695683954,0.0,,0.0,,,40.321636048,,,94.49199638299999
